districtid,weekid,statemean,statestdev
273,11,0.12,0.45
273,12,1.67,6.11
273,13,1.46,5.49
273,14,1.96,4.58
273,15,1.71,4.15
273,16,3.42,9.89
273,17,3.42,10.15
273,18,12,44.2
273,19,19,65.36
273,20,21.58,42.79
273,21,16.08,24.71
273,22,20.58,29.72
273,23,22.08,34.1
273,24,24.54,40.42
273,25,41.75,72.51
274,1,0,0.0
274,2,0,0.0
274,3,0,0.0
274,4,0,0.0
274,5,0,0.0
274,6,0,0.0
274,7,1.43,5.82
274,8,1.78,4.59
274,9,2.48,5.07
274,10,5.09,6.22
274,11,7.3,8.1
274,12,15.61,21.32
274,13,27.13,28.84
274,14,10.17,19.04
274,15,11.22,10.69
274,16,12.43,14.62
274,17,32.39,27.49
274,18,68.04,75.28
274,19,86.87,148.15
274,20,154.57,160.97
274,21,199.91,245.27
274,22,182.39,194.07
274,23,226.74,299.69
274,24,287.78,311.49
274,25,459.39,630.3
275,1,0,0.0
275,2,0,0.0
275,3,0,0.0
275,4,0,0.0
275,5,0,0.0
275,6,0,0.0
275,7,2.38,2.33
275,8,0.38,0.96
275,9,6.23,6.23
275,10,15.69,13.22
275,11,30.38,23.82
275,12,44,21.77
275,13,44.23,29.17
275,14,44.15,19.66
275,15,73.77,37.84
275,16,81.54,49.17
275,17,160.08,114.19
275,18,292.15,286.71
275,19,449.92,324.05
275,20,476.15,301.55
275,21,587.15,512.6
275,22,693.92,585.88
275,23,951.23,866.8
275,24,1087.92,686.24
275,25,899.69,567.3
276,1,0,0.0
276,2,0,0.0
276,3,0,0.0
276,4,0,0.0
276,5,0,0.0
276,6,0,0.0
276,7,26.16,128.94
276,8,112.69,367.28
276,9,117.38,519.54
276,10,142.44,653.26
276,11,160.28,702.71
276,12,253.81,1232.63
276,13,353.31,1662.84
276,14,394.38,1612.03
276,15,610.75,2106.32
276,16,823.06,2591.38
276,17,768.59,1683.99
276,18,897.16,1491.0
276,19,1124.19,1588.67
276,20,1214.09,1359.89
276,21,1051.88,1300.34
276,22,1091.84,1325.22
276,23,1115.16,1534.6
276,24,1158.28,1616.29
276,25,1147.59,1418.95
277,1,0,0.0
277,2,0,0.0
277,3,0,0.0
277,4,0,0.0
277,5,0,0.0
277,6,0,0.0
277,7,8.19,21.66
277,8,12,29.7
277,9,11.93,15.41
277,10,23.74,21.82
277,11,22.54,19.39
277,12,32.16,34.19
277,13,40.61,49.64
277,14,54,70.85
277,15,58.95,102.83
277,16,67.54,108.08
277,17,115.05,173.85
277,18,160.92,216.12
277,19,225.03,317.93
277,20,340.77,390.92
277,21,390.09,542.94
277,22,430.99,612.38
277,23,436.24,611.17
277,24,498.05,638.47
277,25,542.03,751.55
278,1,0,0.0
278,2,0,0.0
278,3,0,0.0
278,4,0,0.0
278,5,0,0.0
278,6,0,0.0
278,7,8.3,21.64
278,8,11.96,29.72
278,9,11.95,15.4
278,10,23.32,21.94
278,11,22.58,19.37
278,12,32.08,34.21
278,13,40.19,49.77
278,14,53.64,70.95
278,15,58.49,102.78
278,16,66.68,108.31
278,17,114.7,174.01
278,18,160.35,216.4
278,19,223.91,318.39
278,20,340.26,391.23
278,21,388.09,543.66
278,22,430.19,612.73
278,23,433.31,612.2
278,24,493.5,639.78
278,25,539.08,752.48
279,1,0,0.0
279,2,0,0.0
279,3,0,0.0
279,4,0,0.0
279,5,0,0.0
279,6,0,0.0
279,7,3.05,8.92
279,8,12.95,21.77
279,9,7.43,13.96
279,10,8.19,15.21
279,11,30.86,88.59
279,12,83.24,216.3
279,13,111,306.26
279,14,117.14,251.69
279,15,94.24,171.31
279,16,99.14,165.04
279,17,152.38,201.85
279,18,181.57,196.35
279,19,184.14,201.79
279,20,184,163.72
279,21,189.1,137.78
279,22,220.62,147.83
279,23,293.62,198.86
279,24,374.38,228.67
279,25,529.76,344.25
280,1,0,0.0
280,2,0,0.0
280,3,0,0.0
280,4,0,0.0
280,5,0,0.0
280,6,0,0.0
280,7,21.29,31.3
280,8,45.29,43.61
280,9,8.29,11.86
280,10,4.43,8.09
280,11,8.9,13.52
280,12,13.1,16.28
280,13,25.29,40.87
280,14,41.95,60.05
280,15,52.24,63.1
280,16,49.67,67.7
280,17,68.43,98.52
280,18,102.9,133.55
280,19,134.76,145.25
280,20,206.81,236.26
280,21,274.67,339.93
280,22,330.52,393.23
280,23,494.14,540.56
280,24,473.14,401.38
280,25,489.9,418.71
281,1,0,0.0
281,2,0,0.0
281,3,0,0.0
281,4,0,0.0
281,5,0,0.0
281,6,0,0.0
281,7,8.3,21.64
281,8,11.96,29.72
281,9,11.8,15.46
281,10,23.62,21.92
281,11,22.61,19.35
281,12,32.2,34.18
281,13,40.62,49.63
281,14,53.82,70.92
281,15,59.12,102.8
281,16,66.84,108.3
281,17,114.73,174.0
281,18,160.32,216.41
281,19,224.91,318.0
281,20,340.55,391.06
281,21,389.92,543.03
281,22,430.64,612.54
281,23,435.16,611.67
281,24,496.39,639.23
281,25,541.7,751.7
282,1,0,0.0
282,2,0,0.0
282,3,0,0.0
282,4,0,0.0
282,5,0,0.0
282,6,0,0.0
282,7,3.81,9.33
282,8,13.95,21.91
282,9,10.05,17.42
282,10,10.62,17.71
282,11,37.38,91.74
282,12,95.52,220.0
282,13,132.14,315.01
282,14,163.9,317.66
282,15,152.24,298.94
282,16,147.52,262.02
282,17,191.1,248.07
282,18,233.05,286.78
282,19,235.52,284.86
282,20,244.76,301.77
282,21,237.67,249.79
282,22,261.71,210.73
282,23,322,214.46
282,24,403.86,246.43
282,25,573.1,363.98
283,1,0,0.0
283,2,0,0.0
283,3,0,0.0
283,4,0,0.0
283,5,0,0.0
283,6,0,0.0
283,7,21.1,31.4
283,8,46.19,43.26
283,9,7.48,11.07
283,10,4.67,8.06
283,11,8.9,13.52
283,12,12.9,16.33
283,13,25.86,40.66
283,14,41.71,60.18
283,15,51.62,63.5
283,16,49.43,67.84
283,17,69.33,98.16
283,18,102.52,133.71
283,19,133.9,145.64
283,20,204.1,237.96
283,21,274.71,339.91
283,22,331,393.02
283,23,493.33,540.97
283,24,475.95,399.65
283,25,503.1,410.56
284,1,0,0.0
284,2,0,0.0
284,3,0,0.0
284,4,0,0.0
284,5,0,0.0
284,6,0,0.0
284,7,8.3,21.64
284,8,11.95,29.73
284,9,11.89,15.43
284,10,23.42,21.97
284,11,22.55,19.38
284,12,32.28,34.14
284,13,40.27,49.77
284,14,54.05,70.82
284,15,59.43,102.71
284,16,67.3,108.2
284,17,114.68,174.02
284,18,160.57,216.31
284,19,224.59,318.15
284,20,339.84,391.45
284,21,388.81,543.47
284,22,430.47,612.61
284,23,435.69,611.45
284,24,497.35,638.83
284,25,541.88,751.62
285,1,0,0.0
285,2,0,0.0
285,3,0,0.0
285,4,0,0.0
285,5,0,0.0
285,6,0,0.0
285,7,21.24,31.33
285,8,45.48,43.57
285,9,8.52,11.84
285,10,4.71,8.03
285,11,8.86,13.55
285,12,13.43,16.07
285,13,25.9,40.63
285,14,42.1,59.96
285,15,50.9,63.78
285,16,49.57,67.76
285,17,70.24,97.61
285,18,102.9,133.55
285,19,134.9,145.18
285,20,204,238.0
285,21,276.24,338.99
285,22,335.19,390.61
285,23,495.71,539.69
285,24,477.19,398.74
285,25,496.1,416.11
286,1,0,0.0
286,2,0,0.0
286,3,0,0.0
286,4,0,0.0
286,5,0,0.0
286,6,0,0.0
286,7,20.24,31.54
286,8,46.33,43.16
286,9,8.71,11.74
286,10,4.71,8.03
286,11,8.95,13.49
286,12,13.33,16.15
286,13,26,40.58
286,14,41.67,60.21
286,15,51.24,63.67
286,16,49.33,67.89
286,17,68.1,98.61
286,18,102.14,133.85
286,19,134.48,145.4
286,20,200.19,239.13
286,21,270.57,341.61
286,22,330.71,393.15
286,23,476,543.01
286,24,470.05,402.76
286,25,495.48,416.47
287,1,0,0.0
287,2,0,0.0
287,3,0,0.0
287,4,0,0.0
287,5,0,0.0
287,6,0,0.0
287,7,7.57,20.98
287,8,11.24,29.33
287,9,11.85,15.45
287,10,23.65,21.9
287,11,22.14,19.2
287,12,31.66,34.06
287,13,40.08,49.76
287,14,53.14,70.86
287,15,58.84,102.83
287,16,67.35,108.17
287,17,115.15,173.8
287,18,160.77,216.21
287,19,225,317.95
287,20,340.92,390.83
287,21,389.84,543.06
287,22,430.66,612.53
287,23,435.45,611.56
287,24,497.54,638.74
287,25,539.77,752.34
288,1,0,0.0
288,2,0,0.0
288,3,0,0.0
288,4,0,0.0
288,5,0,0.0
288,6,0,0.0
288,7,3.34,5.6
288,8,6.66,12.34
288,9,9.97,11.88
288,10,29.1,38.81
288,11,33.21,41.08
288,12,78.38,149.48
288,13,55.28,80.86
288,14,64.14,97.06
288,15,108.48,264.26
288,16,329.76,1061.8
288,17,502.34,1552.09
288,18,799.41,2317.56
288,19,1065.59,2490.7
288,20,1303.72,2501.38
288,21,1452.76,2657.88
288,22,1621.1,2780.21
288,23,1759.76,3230.4
288,24,1866.14,3362.85
288,25,2097.55,3621.14
289,1,0,0.0
289,2,0,0.0
289,3,0,0.0
289,4,0,0.0
289,5,0,0.0
289,6,0,0.0
289,7,124.29,506.04
289,8,233.06,794.45
289,9,308,1015.79
289,10,484.24,1791.15
289,11,527.88,1720.26
289,12,523.09,1608.49
289,13,634.62,1807.69
289,14,694.12,1797.51
289,15,910.56,2269.57
289,16,1202.44,2864.99
289,17,1365.32,3135.76
289,18,1594.53,3512.28
289,19,1920.5,4166.85
289,20,1918.5,3637.43
289,21,2091.94,3454.84
289,22,2398.09,3401.69
289,23,2560.44,3821.66
289,24,2708.91,4101.41
289,25,3507.09,4842.24
290,1,0,0.0
290,2,0,0.0
290,3,0,0.0
290,4,0,0.0
290,5,0,0.0
290,6,0,0.0
290,7,1.97,5.76
290,8,6.62,21.6
290,9,13.28,32.46
290,10,18.21,26.24
290,11,18.41,18.11
290,12,31.76,40.98
290,13,27,33.77
290,14,32.34,38.54
290,15,51.1,85.3
290,16,76.86,159.38
290,17,130.38,294.18
290,18,141.52,312.31
290,19,243.69,546.48
290,20,305.69,512.95
290,21,355.86,445.19
290,22,433,466.3
290,23,623.55,614.97
290,24,764.1,844.82
290,25,764.59,960.79
291,1,0,0.0
291,2,0,0.0
291,3,0,0.0
291,4,0,0.0
291,5,0,0.0
291,6,0,0.0
291,7,7.53,12.94
291,8,8.47,9.79
291,9,15,23.26
291,10,23.37,29.81
291,11,40.37,29.46
291,12,58.74,41.15
291,13,73.26,67.69
291,14,50,41.22
291,15,58.58,64.61
291,16,65.53,68.41
291,17,98.42,122.78
291,18,154.53,219.32
291,19,213.47,255.94
291,20,187.58,283.18
291,21,167.63,205.56
291,22,178.47,195.65
291,23,195.21,242.39
291,24,219.47,284.46
291,25,292.84,460.61
292,1,0,0.0
292,2,0,0.0
292,3,0,0.0
292,4,0,0.0
292,5,0,0.0
292,6,0,0.0
292,7,53.47,240.43
292,8,84.06,351.86
292,9,98.38,459.08
292,10,82.16,327.51
292,11,82.12,333.27
292,12,97.16,374.04
292,13,105.88,417.44
292,14,111.03,406.16
292,15,123.5,356.95
292,16,141.25,352.34
292,17,171.03,378.87
292,18,195.38,376.96
292,19,219.94,403.58
292,20,237,384.17
292,21,225.03,351.04
292,22,232.97,354.59
292,23,243.28,365.9
292,24,249.28,385.04
292,25,276.66,414.79
293,1,0,0.0
293,2,0,0.0
293,3,0,0.0
293,4,0,0.0
293,5,0,0.0
293,6,0,0.0
293,7,18.28,49.63
293,8,27.94,62.88
293,9,38.75,72.08
293,10,55.53,69.64
293,11,58.31,73.4
293,12,53.28,86.0
293,13,63.09,101.18
293,14,65.59,89.2
293,15,73.94,98.62
293,16,79.75,80.72
293,17,130.53,165.78
293,18,147.03,198.55
293,19,210.88,300.34
293,20,244.44,316.0
293,21,249.84,280.08
293,22,266.56,282.2
293,23,287.03,337.83
293,24,294.56,413.93
293,25,328.12,447.06
294,1,0,0.0
294,2,0,0.0
294,3,0,0.0
294,4,0,0.0
294,5,0,0.0
294,6,0,0.0
294,7,1.9,5.77
294,8,2.62,4.95
294,9,7.79,16.45
294,10,16.14,24.83
294,11,16.79,15.95
294,12,26.52,26.93
294,13,25,32.13
294,14,30,30.86
294,15,47.45,73.9
294,16,47.59,45.82
294,17,81.28,101.18
294,18,87.21,117.57
294,19,151.66,187.63
294,20,240.97,305.55
294,21,301.83,321.25
294,22,383.34,383.0
294,23,578.69,585.76
294,24,724.31,842.04
294,25,731.48,965.78
295,1,0,0.0
295,2,0,0.0
295,3,0,0.0
295,4,0,0.0
295,5,0,0.0
295,6,0,0.0
295,7,1.43,5.82
295,8,0.91,2.31
295,9,2.43,5.05
295,10,4.96,5.94
295,11,10.09,16.46
295,12,18.04,24.66
295,13,29.17,29.38
295,14,13.3,23.81
295,15,13.7,14.05
295,16,16.78,25.74
295,17,38.78,41.11
295,18,70.57,77.31
295,19,100.43,166.9
295,20,181.7,197.07
295,21,230.17,270.18
295,22,216.96,259.66
295,23,276.35,361.49
295,24,335,387.18
295,25,545.22,714.34
296,1,0,0.0
296,2,0,0.0
296,3,0,0.0
296,4,0,0.0
296,5,0,0.0
296,6,0,0.0
296,7,0.23,1.18
296,8,0.62,2.08
296,9,0.31,1.05
296,10,5.42,6.65
296,11,8.88,14.82
296,12,18.12,22.52
296,13,24.08,28.82
296,14,22,28.43
296,15,18.04,23.57
296,16,20.73,30.57
296,17,27.96,45.09
296,18,50.85,96.16
296,19,73.65,165.29
296,20,85.08,208.25
296,21,92.15,183.34
296,22,121.15,236.3
296,23,195.77,383.05
296,24,325.23,614.05
296,25,545.96,1018.67
297,1,0,0.0
297,2,0,0.0
297,3,0,0.0
297,4,0,0.0
297,5,0,0.0
297,6,0,0.0
297,7,7.73,21.29
297,8,11.07,29.03
297,9,11.51,15.25
297,10,22.76,21.11
297,11,21.74,18.39
297,12,29.57,26.66
297,13,36.82,40.13
297,14,48.12,52.78
297,15,50.15,69.38
297,16,59.88,90.32
297,17,105.91,159.84
297,18,152.26,207.84
297,19,217.47,315.22
297,20,332.64,389.8
297,21,384.46,543.53
297,22,425.45,613.23
297,23,429.77,612.03
297,24,490.16,639.18
297,25,531.77,750.99
298,1,0,0.0
298,2,0,0.0
298,3,0,0.0
298,4,0,0.0
298,5,0,0.0
298,6,0,0.0
298,7,5.51,8.9
298,8,3.51,3.4
298,9,15.27,11.75
298,10,31.97,26.46
298,11,30.78,16.73
298,12,33.24,22.53
298,13,38.73,25.43
298,14,31.78,19.98
298,15,39.35,34.71
298,16,64.97,67.92
298,17,94,124.01
298,18,257.57,316.8
298,19,287.7,375.44
298,20,471.76,536.92
298,21,559.38,527.77
298,22,681.54,583.0
298,23,475.68,395.79
298,24,340.16,319.57
298,25,340.3,284.51
299,1,0,0.0
299,2,0,0.0
299,3,0,0.0
299,4,0,0.0
299,5,0,0.0
299,6,0,0.0
299,7,8.16,21.66
299,8,11.11,29.11
299,9,11.32,14.89
299,10,23.14,21.79
299,11,21.82,18.61
299,12,31,33.02
299,13,38.07,46.17
299,14,51.35,68.29
299,15,52.69,87.66
299,16,58.31,79.61
299,17,101.96,140.02
299,18,149.43,198.96
299,19,217.12,314.76
299,20,334.35,391.11
299,21,382.78,542.84
299,22,423.53,612.64
299,23,428.65,611.65
299,24,487.74,637.92
299,25,530.66,750.29
300,1,0,0.0
300,2,0,0.0
300,3,0,0.0
300,4,0,0.0
300,5,0,0.0
300,6,0,0.0
300,7,8.3,21.64
300,8,11.96,29.72
300,9,11.69,15.43
300,10,23.09,21.75
300,11,22.39,19.39
300,12,31.74,34.12
300,13,40.36,49.75
300,14,53.28,70.91
300,15,58.76,102.83
300,16,67.09,108.26
300,17,115.04,173.86
300,18,160.05,216.5
300,19,222.53,318.55
300,20,335.82,391.77
300,21,386,543.81
300,22,427.34,613.37
300,23,432.15,612.32
300,24,495.57,639.49
300,25,540.31,752.2
301,1,0,0.0
301,2,0,0.0
301,3,0,0.0
301,4,0,0.0
301,5,0,0.0
301,6,0,0.0
301,7,54.78,240.24
301,8,85.66,351.59
301,9,99.16,458.96
301,10,82.97,327.38
301,11,83.69,332.99
301,12,101.47,373.7
301,13,107.59,417.12
301,14,113.72,405.71
301,15,125.41,356.52
301,16,143.34,351.77
301,17,174.62,378.14
301,18,199.88,376.07
301,19,222.69,403.11
301,20,241.22,383.56
301,21,227.81,350.45
301,22,233.72,354.52
301,23,246.16,365.17
301,24,252.16,384.51
301,25,282,413.53
302,1,0,0.0
302,2,0,0.0
302,3,0,0.0
302,4,0,0.0
302,5,0,0.0
302,6,0,0.0
302,7,1.43,5.82
302,8,1.78,4.59
302,9,2.26,4.88
302,10,5.52,6.63
302,11,10.57,16.35
302,12,18.7,24.47
302,13,28.3,29.59
302,14,13.43,23.77
302,15,12.39,13.86
302,16,16.7,25.75
302,17,39.48,40.84
302,18,70.87,77.41
302,19,104.3,166.88
302,20,170.48,194.86
302,21,214.74,268.68
302,22,220.04,259.17
302,23,276,361.69
302,24,327.43,385.96
302,25,525.74,719.07
303,1,0,0
303,2,0,0
303,3,0,0
303,4,0,0
303,5,0,0
303,6,0,0
303,7,0,0
303,8,0,0
303,9,0,0
303,10,0,0
303,11,0,0
303,12,0,0
303,13,0,0
303,14,0,0
303,15,0,0
303,16,0,0
303,17,0,0
303,18,0,0
303,19,0,0
303,20,0,0
303,21,0,0
303,22,0,0
303,23,0,0
303,24,0,0
303,25,0,0
304,1,0,0.0
304,2,0,0.0
304,3,0,0.0
304,4,0,0.0
304,5,0,0.0
304,6,0,0.0
304,7,1.39,5.83
304,8,1.78,4.59
304,9,2.65,5.05
304,10,5.78,6.52
304,11,10.61,16.32
304,12,18.87,24.35
304,13,29.7,28.94
304,14,13.61,23.68
304,15,13.35,14.29
304,16,17.3,25.55
304,17,39.74,40.66
304,18,74.22,76.54
304,19,104.3,166.88
304,20,182.91,196.34
304,21,214.96,268.86
304,22,223.52,257.49
304,23,277.13,361.01
304,24,344.13,383.7
304,25,545.74,714.03
305,1,0,0.0
305,2,0,0.0
305,3,0,0.0
305,4,0,0.0
305,5,0,0.0
305,6,0,0.0
305,7,0.29,0.76
305,8,18.71,49.07
305,9,4.43,10.42
305,10,2.86,2.12
305,11,7.86,6.12
305,12,60.14,73.32
305,13,40.43,84.54
305,14,18.29,19.86
305,15,18.57,11.16
305,16,25.29,15.94
305,17,45,43.22
305,18,82.29,50.89
305,19,141.86,102.34
305,20,160.86,163.69
305,21,86.29,96.74
305,22,116.14,123.08
305,23,184,189.39
305,24,328.71,315.55
305,25,483,515.55
306,1,0,0.0
306,2,0,0.0
306,3,0,0.0
306,4,0,0.0
306,5,0,0.0
306,6,0,0.0
306,7,8.27,21.65
306,8,11.86,29.75
306,9,11.78,15.45
306,10,23.57,21.95
306,11,22.43,19.4
306,12,32.2,34.18
306,13,40.36,49.75
306,14,54.03,70.84
306,15,59.28,102.76
306,16,67.38,108.16
306,17,114.86,173.94
306,18,160.76,216.21
306,19,224.11,318.33
306,20,336.92,391.99
306,21,386.38,543.83
306,22,428.3,613.27
306,23,430.78,612.24
306,24,493.95,639.76
306,25,540.15,752.25
307,1,0,0.0
307,2,0,0.0
307,3,0,0.0
307,4,0,0.0
307,5,0,0.0
307,6,0,0.0
307,7,124.29,506.04
307,8,233.06,794.45
307,9,308,1015.79
307,10,483.5,1791.35
307,11,527.79,1720.29
307,12,523.15,1608.47
307,13,634.82,1807.62
307,14,693.32,1797.82
307,15,910.71,2269.51
307,16,1201.12,2865.55
307,17,1365.12,3135.85
307,18,1595.76,3511.72
307,19,1921.94,4166.18
307,20,1917.32,3638.05
307,21,2090.24,3455.81
307,22,2393.59,3404.71
307,23,2555.53,3824.85
307,24,2701.21,4106.13
307,25,3491.47,4852.27
308,1,0,0.0
308,2,0,0.0
308,3,0,0.0
308,4,0,0.0
308,5,0,0.0
308,6,0,0.0
308,7,5.35,8.95
308,8,3.51,3.4
308,9,14.95,11.95
308,10,31.32,26.12
308,11,31.11,16.63
308,12,33.59,22.46
308,13,38.78,25.39
308,14,31.32,19.62
308,15,38.95,34.84
308,16,65.38,67.93
308,17,93.7,123.97
308,18,263.76,317.26
308,19,303.54,380.32
308,20,482.7,538.16
308,21,564.76,526.93
308,22,692.97,583.09
308,23,475.86,395.76
308,24,343.27,319.98
308,25,340.14,284.51
309,1,0,0.0
309,2,0,0.0
309,3,0,0.0
309,4,0,0.0
309,5,0,0.0
309,6,0,0.0
309,7,8.26,21.66
309,8,11.96,29.72
309,9,11.84,15.45
309,10,23.43,21.97
309,11,22.24,19.31
309,12,31.78,34.15
309,13,40.38,49.75
309,14,53.35,70.93
309,15,58.62,102.81
309,16,66.11,108.17
309,17,112.89,173.98
309,18,156.43,215.21
309,19,219.08,316.95
309,20,331.64,388.77
309,21,377.68,538.32
309,22,408.74,592.42
309,23,412.27,587.83
309,24,475.57,620.72
309,25,520.11,737.29
310,1,0,0.0
310,2,0,0.0
310,3,0,0.0
310,4,0,0.0
310,5,0,0.0
310,6,0,0.0
310,7,1.43,5.82
310,8,1.78,4.59
310,9,2.65,5.05
310,10,5.35,6.55
310,11,10.13,16.47
310,12,18.17,24.66
310,13,27.48,29.19
310,14,13.35,23.8
310,15,12.78,14.23
310,16,17.22,25.6
310,17,39.7,40.7
310,18,74,76.71
310,19,104.57,166.8
310,20,178.48,198.08
310,21,230.57,269.93
310,22,222.26,258.24
310,23,273.7,362.79
310,24,343.57,384.07
310,25,540.35,716.77
311,1,0,0.0
311,2,0,0.0
311,3,0,0.0
311,4,0,0.0
311,5,0,0.0
311,6,0,0.0
311,7,13.69,53.71
311,8,13.14,41.88
311,9,26.14,90.5
311,10,30.98,89.22
311,11,29.8,79.51
311,12,26.12,59.93
311,13,27.65,70.81
311,14,21.2,55.95
311,15,24.29,54.07
311,16,31.98,68.47
311,17,50.78,101.59
311,18,89.04,162.41
311,19,101.02,180.52
311,20,111.22,216.53
311,21,108.39,200.97
311,22,122.08,205.12
311,23,144.33,242.82
311,24,175.06,276.39
311,25,214.27,354.33
312,1,0,0.0
312,2,0,0.0
312,3,0,0.0
312,4,0,0.0
312,5,0,0.0
312,6,0,0.0
312,7,27.83,46.14
312,8,25.83,36.54
312,9,22.08,25.84
312,10,15.75,12.18
312,11,40.42,38.95
312,12,47.17,30.85
312,13,78.67,51.49
312,14,158.5,124.11
312,15,259.33,170.13
312,16,373.42,239.27
312,17,673.67,298.1
312,18,1301.25,798.12
312,19,3262.5,1662.2
312,20,4610.42,2381.18
312,21,5138.58,2090.29
312,22,5005.42,1929.1
312,23,4921.92,1777.1
312,24,5346.92,1731.6
312,25,5700.42,1723.22
313,1,0,0.0
313,2,0,0.0
313,3,0,0.0
313,4,0,0.0
313,5,0,0.0
313,6,0,0.0
313,7,21.24,31.33
313,8,41.9,41.02
313,9,8.43,11.86
313,10,4.33,8.06
313,11,8.62,13.63
313,12,12.9,16.33
313,13,25.24,40.88
313,14,41.86,60.11
313,15,51.05,63.73
313,16,48.52,68.18
313,17,68.24,98.58
313,18,104.05,132.91
313,19,135.05,145.1
313,20,197.52,239.08
313,21,267.38,342.12
313,22,326.95,394.37
313,23,492.05,541.56
313,24,445.48,394.06
313,25,482.48,419.03
314,1,0,0.0
314,2,0,0.0
314,3,0,0.0
314,4,0,0.0
314,5,0,0.0
314,6,0,0.0
314,7,3.24,9.16
314,8,10.48,16.1
314,9,7.67,14.76
314,10,7.33,11.72
314,11,17.95,30.58
314,12,48.29,63.63
314,13,64.95,102.39
314,14,109.14,216.34
314,15,116.24,265.34
314,16,112.48,222.37
314,17,148.33,185.93
314,18,196.14,251.68
314,19,194.95,243.63
314,20,216.43,286.92
314,21,220.86,244.35
314,22,238.86,203.69
314,23,295.57,202.93
314,24,375.05,230.05
314,25,521.38,325.26
315,1,0,0.0
315,2,0,0.0
315,3,0,0.0
315,4,0,0.0
315,5,0,0.0
315,6,0,0.0
315,7,13.67,53.71
315,8,12.92,41.92
315,9,25.53,90.57
315,10,30.14,89.3
315,11,29.25,79.62
315,12,24.92,59.73
315,13,26.43,70.69
315,14,20.55,55.98
315,15,23.39,54.05
315,16,29.59,67.09
315,17,42.61,86.63
315,18,75.92,138.1
315,19,93.94,176.72
315,20,104.63,214.15
315,21,98.75,193.11
315,22,112.96,197.5
315,23,132.51,230.85
315,24,159.14,256.91
315,25,189.86,317.46
316,1,0,0.0
316,2,0,0.0
316,3,0,0.0
316,4,0,0.0
316,5,0,0.0
316,6,0,0.0
316,7,0,0.0
316,8,0.91,1.22
316,9,2,3.61
316,10,5,8.64
316,11,7.36,9.3
316,12,6.64,7.05
316,13,8.36,10.36
316,14,10.82,12.58
316,15,15.09,22.99
316,16,11.36,10.87
316,17,11.73,18.31
316,18,24.36,35.54
316,19,52.55,68.34
316,20,51.91,49.91
316,21,53.64,40.57
316,22,60.82,39.95
316,23,77.09,78.19
316,24,76.55,80.97
316,25,100.18,83.39
317,1,0,0.0
317,2,0,0.0
317,3,0,0.0
317,4,0,0.0
317,5,0,0.0
317,6,0,0.0
317,7,8.3,21.64
317,8,11.96,29.72
317,9,11.95,15.4
317,10,23.74,21.82
317,11,22.73,19.25
317,12,32.42,34.04
317,13,40.32,49.76
317,14,53.93,70.88
317,15,59.59,102.63
317,16,67.41,108.15
317,17,115.14,173.81
317,18,160.66,216.26
317,19,225.2,317.83
317,20,340.42,391.14
317,21,391.07,542.39
317,22,431.89,611.87
317,23,436.91,610.79
317,24,498.76,638.04
317,25,543.19,750.95
318,1,0,0.0
318,2,0,0.0
318,3,0,0.0
318,4,0,0.0
318,5,0,0.0
318,6,0,0.0
318,7,18.28,49.63
318,8,27.94,62.88
318,9,38.66,72.13
318,10,55.56,69.62
318,11,57.97,73.63
318,12,53.31,85.98
318,13,63.38,101.02
318,14,65.78,89.09
318,15,73.97,98.6
318,16,79.31,81.09
318,17,129.38,166.5
318,18,147.56,198.21
318,19,210.66,300.47
318,20,247,314.58
318,21,251.22,279.02
318,22,269.16,280.41
318,23,288.34,336.99
318,24,295.41,413.46
318,25,329.38,446.3
319,1,0,0.0
319,2,0,0.0
319,3,0,0.0
319,4,0,0.0
319,5,0,0.0
319,6,0,0.0
319,7,8.16,21.66
319,8,11.69,29.73
319,9,11.76,15.45
319,10,23.5,21.97
319,11,22.03,19.04
319,12,32.14,34.2
319,13,39.93,49.72
319,14,51.72,69.11
319,15,57.49,102.14
319,16,66.31,108.25
319,17,112.58,173.83
319,18,160.22,216.45
319,19,224.35,318.25
319,20,339.45,391.62
319,21,389.97,543.0
319,22,431.58,612.06
319,23,436.84,610.83
319,24,498.3,638.33
319,25,542.22,751.47
320,1,0,0.0
320,2,0,0.0
320,3,0,0.0
320,4,0,0.0
320,5,0,0.0
320,6,0,0.0
320,7,13.63,53.72
320,8,13.16,41.88
320,9,26.14,90.5
320,10,31,89.21
320,11,29.8,79.51
320,12,26.22,59.89
320,13,27.55,70.84
320,14,20.98,56.0
320,15,24.25,54.09
320,16,31.92,68.49
320,17,50.43,101.71
320,18,88.31,162.64
320,19,100.27,180.82
320,20,110.86,216.67
320,21,108.27,201.03
320,22,122.31,205.03
320,23,144.24,242.85
320,24,175.16,276.36
320,25,214.31,354.31
321,1,0,0.0
321,2,0,0.0
321,3,0,0.0
321,4,0,0.0
321,5,0,0.0
321,6,0,0.0
321,7,8.3,21.64
321,8,11.97,29.72
321,9,11.81,15.46
321,10,23.5,21.97
321,11,22.53,19.39
321,12,31.84,34.17
321,13,40.11,49.76
321,14,53.81,70.92
321,15,59.2,102.78
321,16,67.11,108.26
321,17,114.74,173.99
321,18,158.57,216.53
321,19,222.01,318.49
321,20,337.45,392.02
321,21,388.07,543.66
321,22,429.2,613.07
321,23,433.22,612.22
321,24,493.77,639.77
321,25,539.47,752.41
322,1,0,0.0
322,2,0,0.0
322,3,0,0.0
