districtid,weekid,cases
655,24,571
655,25,504
656,1,0
656,2,0
656,3,0
656,4,0
656,5,0
656,6,0
656,7,0
656,8,1
656,9,10
656,10,33
656,11,16
656,12,58
656,13,54
656,14,25
656,15,31
656,16,44
656,17,85
656,18,102
656,19,127
656,20,384
656,21,432
656,22,421
656,23,250
656,24,310
656,25,343
657,1,0
657,2,0
657,3,0
657,4,0
657,5,0
657,6,0
657,7,6
657,8,0
657,9,0
657,10,1
657,11,1
657,12,3
657,13,3
657,14,3
657,15,7
657,16,0
657,17,7
657,18,1
657,19,10
657,20,20
657,21,29
657,22,27
657,23,45
657,24,95
657,25,215
658,1,0
658,2,0
658,3,0
658,4,0
658,5,0
658,6,0
658,7,135
658,8,193
658,9,195
658,10,236
658,11,280
658,12,469
658,13,469
658,14,554
658,15,1185
658,16,1472
658,17,1863
658,18,1832
658,19,1964
658,20,1958
658,21,1672
658,22,1683
658,23,1687
658,24,1781
658,25,1888
659,1,0
659,2,0
659,3,0
659,4,0
659,5,0
659,6,0
659,7,0
659,8,0
659,9,3
659,10,19
659,11,10
659,12,13
659,13,16
659,14,24
659,15,33
659,16,67
659,17,84
659,18,158
659,19,161
659,20,216
659,21,111
659,22,126
659,23,51
659,24,46
659,25,122
660,1,0
660,2,0
660,3,0
660,4,0
660,5,0
660,6,0
660,7,0
660,8,0
660,9,0
660,10,6
660,11,1
660,12,7
660,13,13
660,14,15
660,15,8
660,16,8
660,17,29
660,18,64
660,19,55
660,20,28
660,21,16
660,22,49
660,23,116
660,24,207
660,25,267
661,1,0
661,2,0
661,3,0
661,4,0
661,5,0
661,6,0
661,7,1
661,8,0
661,9,0
661,10,4
661,11,0
661,12,0
661,13,4
661,14,0
661,15,-3
661,16,5
661,17,28
661,18,20
661,19,58
661,20,34
661,21,23
661,22,29
661,23,39
661,24,54
661,25,69
662,1,0
662,2,0
662,3,0
662,4,0
662,5,0
662,6,0
662,7,14
662,8,143
662,9,-3
662,10,-1
662,11,4
662,12,2
662,13,5
662,14,16
662,15,7
662,16,19
662,17,10
662,18,6
662,19,40
662,20,111
662,21,94
662,22,72
662,23,116
662,24,98
662,25,162
663,1,0
663,2,0
663,3,0
663,4,0
663,5,0
663,6,0
663,7,0
663,8,0
663,9,0
663,10,0
663,11,0
663,12,1
663,13,0
663,14,0
663,15,1
663,16,0
663,17,-1
663,18,0
663,19,14
663,20,28
663,21,13
663,22,12
663,23,41
663,24,34
663,25,60
664,1,0
664,2,0
664,3,0
664,4,0
664,5,0
664,6,0
664,7,0
664,8,0
664,9,0
664,10,6
664,11,68
664,12,44
664,13,164
664,14,88
664,15,42
664,16,9
664,17,8
664,18,21
664,19,46
664,20,23
664,21,61
664,22,129
664,23,118
664,24,244
664,25,330
665,1,19
665,2,46
665,3,205
665,4,231
665,5,306
665,6,181
665,7,71
665,8,102
665,9,346
665,10,304
665,11,686
665,12,997
665,13,1241
665,14,2335
665,15,6364
665,16,8876
665,17,11090
665,18,10378
665,19,10279
665,20,10727
665,21,12727
665,22,12746
665,23,11606
665,24,18301
665,25,18229
666,1,0
666,2,0
666,3,0
666,4,0
666,5,0
666,6,0
666,7,348
666,8,1171
666,9,1577
666,10,2296
666,11,2993
666,12,3341
666,13,4842
666,14,5906
666,15,9523
666,16,13098
666,17,13654
666,18,13802
666,19,11562
666,20,9713
666,21,9078
666,22,8996
666,23,8992
666,24,8224
666,25,11137
667,1,0
667,2,0
667,3,0
667,4,0
667,5,0
667,6,0
667,7,2
667,8,5
667,9,11
667,10,8
667,11,8
667,12,18
667,13,44
667,14,73
667,15,173
667,16,85
667,17,171
667,18,479
667,19,761
667,20,1023
667,21,1019
667,22,830
667,23,802
667,24,807
667,25,932
668,1,0
668,2,0
668,3,0
668,4,0
668,5,0
668,6,0
668,7,0
668,8,13
668,9,22
668,10,23
668,11,7
668,12,12
668,13,17
668,14,55
668,15,320
668,16,472
668,17,629
668,18,760
668,19,1182
668,20,1799
668,21,2183
668,22,2165
668,23,1572
668,24,1145
668,25,653
669,1,0
669,2,0
669,3,0
669,4,0
669,5,0
669,6,0
669,7,16
669,8,229
669,9,227
669,10,171
669,11,203
669,12,374
669,13,523
669,14,617
669,15,1006
669,16,1176
669,17,1825
669,18,2281
669,19,2693
669,20,2733
669,21,2484
669,22,2770
669,23,2740
669,24,2069
669,25,1880
670,1,0
670,2,0
670,3,0
670,4,0
670,5,0
670,6,0
670,7,2
670,8,0
670,9,0
670,10,7
670,11,33
670,12,41
670,13,24
670,14,30
670,15,41
670,16,64
670,17,445
670,18,1219
670,19,1410
670,20,1420
670,21,2091
670,22,2120
670,23,3331
670,24,2723
670,25,2370
671,1,0
671,2,0
671,3,0
671,4,0
671,5,0
671,6,0
671,7,0
671,8,3
671,9,-1
671,10,3
671,11,11
671,12,12
671,13,62
671,14,68
671,15,153
671,16,183
671,17,170
671,18,165
671,19,397
671,20,482
671,21,209
671,22,307
671,23,501
671,24,631
671,25,721
672,1,0
672,2,0
672,3,0
672,4,0
672,5,0
672,6,0
672,7,0
672,8,3
672,9,26
672,10,92
672,11,68
672,12,99
672,13,112
672,14,148
672,15,257
672,16,288
672,17,1004
672,18,1166
672,19,2001
672,20,2059
672,21,1555
672,22,964
672,23,675
672,24,657
672,25,479
673,1,0
673,2,0
673,3,0
673,4,0
673,5,0
673,6,0
673,7,0
673,8,0
673,9,6
673,10,15
673,11,27
673,12,50
673,13,111
673,14,38
673,15,96
673,16,113
673,17,134
673,18,160
673,19,330
673,20,440
673,21,472
673,22,355
673,23,701
673,24,1169
673,25,956
674,1,0
674,2,0
674,3,0
674,4,0
674,5,0
674,6,0
674,7,0
674,8,1
674,9,2
674,10,1
674,11,3
674,12,6
674,13,5
674,14,2
674,15,12
674,16,20
674,17,53
674,18,84
674,19,88
674,20,28
674,21,24
674,22,17
674,23,22
674,24,37
674,25,62
675,1,0
675,2,0
675,3,0
675,4,0
675,5,0
675,6,0
675,7,0
675,8,0
675,9,0
675,10,0
675,11,0
675,12,0
675,13,1
675,14,2
675,15,0
675,16,2
675,17,0
675,18,1
675,19,24
675,20,28
675,21,10
675,22,10
675,23,14
675,24,29
675,25,88
676,1,0
676,2,0
676,3,0
676,4,0
676,5,0
676,6,0
676,7,0
676,8,12
676,9,4
676,10,5
676,11,15
676,12,25
676,13,42
676,14,76
676,15,273
676,16,383
676,17,515
676,18,725
676,19,1163
676,20,993
676,21,750
676,22,730
676,23,798
676,24,701
676,25,750
677,1,0
677,2,0
677,3,0
677,4,0
677,5,0
677,6,0
677,7,0
677,8,18
677,9,97
677,10,103
677,11,74
677,12,27
677,13,59
677,14,169
677,15,111
677,16,259
677,17,647
677,18,875
677,19,1091
677,20,1798
677,21,1032
677,22,973
677,23,942
677,24,961
677,25,893
678,1,0
678,2,0
678,3,0
678,4,0
678,5,0
678,6,0
678,7,2
678,8,0
678,9,0
678,10,0
678,11,0
678,12,0
678,13,1
678,14,4
678,15,28
678,16,51
678,17,96
678,18,139
678,19,235
678,20,241
678,21,197
678,22,389
678,23,452
678,24,610
678,25,748
679,1,0
679,2,0
679,3,0
679,4,0
679,5,0
679,6,0
679,7,0
679,8,72
679,9,64
679,10,36
679,11,178
679,12,125
679,13,150
679,14,347
679,15,641
679,16,731
679,17,570
679,18,856
679,19,1152
679,20,1371
679,21,1306
679,22,1012
679,23,653
679,24,872
679,25,1283
680,1,0
680,2,0
680,3,0
680,4,0
680,5,0
680,6,0
680,7,19
680,8,2
680,9,11
680,10,12
680,11,4
680,12,6
680,13,11
680,14,16
680,15,4
680,16,4
680,17,10
680,18,10
680,19,28
680,20,27
680,21,99
680,22,65
680,23,89
680,24,68
680,25,164
681,1,0
681,2,0
681,3,0
681,4,0
681,5,0
681,6,0
681,7,0
681,8,0
681,9,0
681,10,0
681,11,2
681,12,5
681,13,1
681,14,3
681,15,2
681,16,17
681,17,16
681,18,3
681,19,1
681,20,1
681,21,0
681,22,2
681,23,2
681,24,4
681,25,14
682,1,0
682,2,0
682,3,0
682,4,0
682,5,0
682,6,0
682,7,4
682,8,4
682,9,0
682,10,13
682,11,7
682,12,2
682,13,8
682,14,5
682,15,27
682,16,135
682,17,199
682,18,217
682,19,315
682,20,768
682,21,679
682,22,817
682,23,816
682,24,1023
682,25,2062
683,1,0
683,2,0
683,3,0
683,4,0
683,5,0
683,6,0
683,7,4
683,8,94
683,9,260
683,10,96
683,11,82
683,12,45
683,13,14
683,14,41
683,15,40
683,16,91
683,17,94
683,18,92
683,19,129
683,20,217
683,21,261
683,22,287
683,23,258
683,24,225
683,25,207
684,1,0
684,2,0
684,3,0
684,4,0
684,5,0
684,6,0
684,7,3
684,8,6
684,9,7
684,10,14
684,11,28
684,12,26
684,13,25
684,14,24
684,15,92
684,16,77
684,17,110
684,18,300
684,19,258
684,20,308
684,21,422
684,22,519
684,23,483
684,24,814
684,25,864
685,1,0
685,2,0
685,3,0
685,4,0
685,5,0
685,6,0
685,7,0
685,8,2
685,9,2
685,10,9
685,11,32
685,12,64
685,13,26
685,14,54
685,15,50
685,16,29
685,17,13
685,18,23
685,19,64
685,20,84
685,21,147
685,22,27
685,23,59
685,24,91
685,25,185
686,1,0
686,2,0
686,3,0
686,4,0
686,5,0
686,6,0
686,7,0
686,8,0
686,9,6
686,10,44
686,11,124
686,12,712
686,13,116
686,14,58
686,15,76
686,16,137
686,17,290
686,18,523
686,19,1129
686,20,1273
686,21,1427
686,22,1819
686,23,2278
686,24,1246
686,25,1257
687,1,0
687,2,0
687,3,0
687,4,0
687,5,0
687,6,0
687,7,41
687,8,80
687,9,69
687,10,235
687,11,129
687,12,59
687,13,58
687,14,58
687,15,21
687,16,8
687,17,16
687,18,74
687,19,138
687,20,95
687,21,96
687,22,125
687,23,145
687,24,142
687,25,230
688,1,0
688,2,0
688,3,0
688,4,0
688,5,0
688,6,0
688,7,0
688,8,0
688,9,1
688,10,1
688,11,4
688,12,4
688,13,0
688,14,0
688,15,0
688,16,1
688,17,13
688,18,8
688,19,4
688,20,9
688,21,2
688,22,24
688,23,18
688,24,32
688,25,26
689,1,0
689,2,0
689,3,0
689,4,0
689,5,0
689,6,0
689,7,0
689,8,1
689,9,1
689,10,2
689,11,17
689,12,5
689,13,19
689,14,19
689,15,21
689,16,18
689,17,19
689,18,20
689,19,20
689,20,39
689,21,56
689,22,50
689,23,35
689,24,92
689,25,131
690,1,0
690,2,0
690,3,0
690,4,0
690,5,0
690,6,0
690,7,2
690,8,1
690,9,2
690,10,16
690,11,11
690,12,14
690,13,34
690,14,34
690,15,41
690,16,42
690,17,105
690,18,150
690,19,145
690,20,199
690,21,319
690,22,216
690,23,303
690,24,414
690,25,286
691,1,0
691,2,0
691,3,0
691,4,0
691,5,0
691,6,0
691,7,0
691,8,0
691,9,0
691,10,1
691,11,1
691,12,48
691,13,9
691,14,6
691,15,3
691,16,5
691,17,9
691,18,20
691,19,15
691,20,17
691,21,2
691,22,36
691,23,112
691,24,294
691,25,246
692,1,0
692,2,0
692,3,0
692,4,0
692,5,0
692,6,0
692,7,0
692,8,0
692,9,0
692,10,0
692,11,0
692,12,0
692,13,0
692,14,0
692,15,0
692,16,0
692,17,0
692,18,0
692,19,0
692,20,0
692,21,0
692,22,0
692,23,1
692,24,0
692,25,0
693,1,0
693,2,0
693,3,0
693,4,0
693,5,0
693,6,0
693,7,0
693,8,0
693,9,0
693,10,0
693,11,0
693,12,1
693,13,0
693,14,0
693,15,0
693,16,0
693,17,0
693,18,0
693,19,9
693,20,18
693,21,0
693,22,4
693,23,2
693,24,27
693,25,12
694,1,0
694,2,0
694,3,0
694,4,0
694,5,0
694,6,0
694,7,0
694,8,0
694,9,0
694,10,0
694,11,0
694,12,0
694,13,0
694,14,0
694,15,0
694,16,0
694,17,1
694,18,3
694,19,0
694,20,0
694,21,0
694,22,17
694,23,97
694,24,15
694,25,23
695,1,0
695,2,0
695,3,0
695,4,0
695,5,0
695,6,0
695,7,0
695,8,0
695,9,0
695,10,5
695,11,14
695,12,2
695,13,5
695,14,0
695,15,19
695,16,21
695,17,13
695,18,58
695,19,74
695,20,15
695,21,61
695,22,69
695,23,129
695,24,201
695,25,88
696,1,0
696,2,0
696,3,0
696,4,0
696,5,0
696,6,0
696,7,0
696,8,0
696,9,5
696,10,15
696,11,134
696,12,50
696,13,11
696,14,17
696,15,47
696,16,39
696,17,64
696,18,178
696,19,280
696,20,328
696,21,152
696,22,241
696,23,420
696,24,225
696,25,252
697,1,0
697,2,0
697,3,0
697,4,0
697,5,0
697,6,0
697,7,0
697,8,21
697,9,9
697,10,27
697,11,11
697,12,15
697,13,14
697,14,22
697,15,45
697,16,158
697,17,252
697,18,431
697,19,645
697,20,502
697,21,553
697,22,495
697,23,619
697,24,910
697,25,1006
698,1,0
698,2,0
698,3,0
698,4,0
698,5,0
698,6,0
698,7,0
698,8,1
698,9,0
698,10,9
698,11,4
698,12,9
698,13,7
698,14,26
698,15,8
698,16,16
698,17,12
698,18,13
698,19,57
698,20,46
698,21,136
698,22,37
698,23,191
698,24,210
698,25,268
699,1,0
699,2,0
699,3,0
699,4,0
699,5,0
699,6,0
699,7,91
699,8,168
699,9,146
699,10,167
699,11,203
699,12,249
699,13,253
699,14,302
699,15,308
699,16,383
699,17,473
699,18,531
699,19,580
699,20,659
699,21,755
699,22,772
699,23,803
699,24,864
699,25,869
700,1,0
700,2,0
700,3,0
700,4,0
700,5,0
700,6,0
700,7,1
700,8,1
700,9,7
700,10,38
700,11,17
700,12,24
700,13,14
700,14,22
700,15,18
700,16,72
700,17,124
700,18,151
700,19,370
700,20,523
700,21,883
700,22,637
700,23,266
700,24,256
700,25,159
701,1,0
701,2,0
701,3,0
701,4,0
701,5,0
701,6,0
701,7,1
701,8,0
701,9,2
701,10,10
701,11,17
701,12,18
701,13,4
701,14,7
701,15,29
701,16,105
701,17,129
701,18,100
701,19,98
701,20,136
701,21,91
701,22,109
701,23,53
701,24,58
701,25,55
702,1,0
702,2,0
702,3,0
702,4,0
702,5,0
702,6,0
702,7,24
702,8,21
702,9,14
702,10,40
702,11,39
702,12,62
702,13,41
702,14,53
702,15,98
702,16,181
702,17,209
702,18,443
702,19,720
702,20,1032
702,21,1301
702,22,1178
702,23,1166
702,24,1146
702,25,1404
703,1,0
703,2,0
703,3,0
703,4,0
703,5,0
703,6,0
703,7,0
703,8,7
703,9,5
703,10,4
703,11,3
703,12,13
703,13,87
703,14,247
703,15,622
703,16,741
703,17,870
703,18,1192
703,19,1040
703,20,1215
703,21,1137
703,22,1030
703,23,1141
703,24,1130
703,25,1010
704,1,0
704,2,0
704,3,0
704,4,0
704,5,0
704,6,0
704,7,0
704,8,0
704,9,1
704,10,3
704,11,3
704,12,17
704,13,3
704,14,2
704,15,2
704,16,12
704,17,23
704,18,49
704,19,130
704,20,63
704,21,59
704,22,162
704,23,122
704,24,172
704,25,193
705,1,0
705,2,0
705,3,0
705,4,0
705,5,0
705,6,0
705,7,7
705,8,3
705,9,4
705,10,15
705,11,28
705,12,97
705,13,35
705,14,19
705,15,86
705,16,174
705,17,251
705,18,656
705,19,749
705,20,856
705,21,686
705,22,1007
705,23,822
705,24,928
705,25,719
706,1,0
706,2,0
706,3,0
706,4,0
706,5,0
706,6,0
706,7,6
706,8,245
706,9,6
706,10,19
706,11,39
706,12,3
706,13,52
706,14,130
706,15,214
706,16,312
706,17,378
706,18,681
706,19,787
706,20,1000
706,21,540
706,22,654
706,23,780
706,24,1172
706,25,1195
707,1,0
707,2,0
707,3,0
707,4,0
707,5,0
707,6,0
707,7,0
707,8,6
707,9,9
707,10,50
707,11,24
707,12,23
707,13,19
707,14,27
707,15,123
707,16,469
707,17,1051
707,18,1294
707,19,2446
707,20,2578
707,21,1622
707,22,1334
707,23,778
707,24,674
707,25,622
708,1,0
708,2,0
708,3,0
708,4,0
708,5,0
708,6,0
708,7,7
708,8,33
708,9,10
708,10,9
708,11,18
708,12,12
708,13,90
708,14,60
708,15,200
708,16,172
708,17,695
708,18,504
708,19,4165
708,20,5923
708,21,6612
708,22,5764
708,23,5057
708,24,5841
708,25,5020
709,1,0
709,2,0
709,3,0
709,4,0
709,5,0
709,6,0
709,7,0
709,8,4
709,9,3
709,10,9
709,11,6
709,12,15
709,13,25
709,14,16
709,15,59
709,16,60
709,17,298
709,18,694
709,19,1736
709,20,1398
709,21,4125
709,22,3797
709,23,3223
709,24,3833
709,25,4017
710,1,0
710,2,0
710,3,0
710,4,0
710,5,0
710,6,0
710,7,0
710,8,0
710,9,2
710,10,1
710,11,8
710,12,-2
710,13,5
710,14,0
710,15,2
710,16,1
710,17,11
710,18,38
710,19,48
710,20,91
710,21,52
710,22,107
710,23,199
710,24,256
710,25,611
711,1,0
711,2,0
711,3,0
711,4,0
711,5,0
711,6,0
711,7,1
711,8,-1
711,9,2
711,10,5
711,11,0
711,12,1
711,13,32
711,14,29
711,15,28
711,16,18
711,17,56
711,18,142
711,19,183
711,20,101
711,21,290
711,22,275
711,23,211
711,24,266
711,25,437
712,1,0
712,2,0
712,3,0
712,4,0
712,5,0
712,6,0
712,7,1
712,8,3
712,9,14
712,10,2
712,11,5
712,12,14
712,13,13
712,14,14
712,15,21
712,16,12
712,17,49
712,18,116
712,19,90
712,20,314
712,21,192
712,22,220
712,23,214
712,24,162
712,25,206
713,1,0
713,2,0
713,3,0
713,4,0
713,5,0
713,6,0
713,7,5
713,8,6
713,9,14
713,10,9
713,11,11
713,12,19
713,13,37
713,14,29
713,15,25
713,16,109
713,17,70
713,18,446
713,19,228
713,20,468
713,21,464
713,22,728
713,23,433
713,24,355
713,25,350
714,1,0
714,2,0
714,3,0
714,4,0
714,5,0
714,6,0
714,7,0
714,8,0
714,9,0
714,10,1
714,11,2
714,12,2
714,13,0
714,14,0
714,15,0
714,16,2
714,17,1
714,18,7
714,19,6
714,20,10
714,21,17
714,22,110
714,23,107
714,24,79
714,25,78
715,1,0
715,2,0
715,3,0
715,4,0
715,5,0
715,6,0
715,7,8
715,8,9
715,9,2
715,10,5
715,11,8
715,12,99
715,13,90
715,14,226
715,15,306
715,16,320
715,17,487
715,18,1333
715,19,4609
715,20,5251
715,21,4211
715,22,5674
715,23,6500
715,24,5796
715,25,6817
716,1,0
716,2,0
716,3,0
716,4,0
716,5,0
716,6,0
716,7,0
716,8,0
716,9,0
716,10,0
716,11,0
716,12,1
716,13,4
716,14,0
716,15,0
716,16,0
716,17,0
716,18,0
716,19,9
716,20,6
716,21,3
716,22,1
716,23,2
716,24,1
716,25,7
717,1,0
717,2,0
717,3,0
717,4,0
717,5,0
717,6,0
717,7,0
717,8,0
717,9,0
717,10,0
717,11,0
717,12,0
717,13,3
717,14,9
717,15,3
717,16,12
717,17,2
717,18,1
717,19,3
717,20,16
717,21,17
717,22,106
717,23,95
717,24,89
717,25,47
718,1,0
718,2,0
718,3,0
718,4,0
718,5,0
718,6,0
718,7,0
718,8,0
718,9,0
718,10,0
718,11,1
718,12,0
718,13,0
718,14,0
718,15,0
718,16,0
718,17,0
718,18,0
718,19,0
718,20,4
718,21,8
718,22,0
718,23,27
718,24,17
718,25,2
719,1,0
719,2,0
719,3,0
719,4,0
719,5,0
719,6,0
719,7,0
719,8,0
719,9,0
719,10,0
719,11,0
719,12,1
719,13,0
719,14,0
719,15,1
719,16,0
719,17,0
719,18,0
719,19,18
719,20,12
719,21,20
719,22,35
719,23,16
719,24,24
719,25,123
720,1,0
720,2,0
720,3,0
720,4,0
720,5,0
720,6,0
720,7,0
720,8,0
720,9,0
720,10,4
720,11,11
720,12,6
720,13,25
720,14,9
720,15,2
720,16,4
720,17,32
720,18,38
720,19,49
720,20,171
720,21,140
720,22,208
720,23,265
720,24,292
720,25,552
721,1,0
721,2,0
721,3,0
721,4,0
721,5,0
721,6,0
721,7,0
721,8,0
721,9,0
721,10,6
721,11,11
721,12,44
721,13,28
721,14,38
721,15,26
721,16,51
721,17,86
721,18,141
721,19,320
721,20,503
721,21,292
721,22,380
721,23,611
721,24,1032
721,25,1648
722,1,0
722,2,0
722,3,0
722,4,0
722,5,0
722,6,0
722,7,0
722,8,0
722,9,0
722,10,0
722,11,0
722,12,5
722,13,0
722,14,3
722,15,2
722,16,0
722,17,1
722,18,0
722,19,0
722,20,7
722,21,8
722,22,3
722,23,2
722,24,3
722,25,0
723,1,0
723,2,0
723,3,0
723,4,0
723,5,0
723,6,0
723,7,25
723,8,13
723,9,6
723,10,5
723,11,6
723,12,37
723,13,92
723,14,88
723,15,353
723,16,510
723,17,499
723,18,728
723,19,1941
723,20,4062
723,21,4191
723,22,3908
723,23,3553
723,24,4672
723,25,5830
724,1,0
724,2,0
724,3,0
724,4,0
724,5,0
724,6,0
724,7,0
724,8,0
724,9,2
724,10,84
724,11,154
724,12,236
724,13,311
724,14,90
724,15,52
724,16,42
724,17,197
724,18,375
724,19,389
724,20,454
724,21,584
724,22,631
724,23,899
724,24,705
724,25,781
725,1,0
725,2,0
725,3,0
725,4,0
725,5,0
725,6,0
725,7,1
725,8,4
725,9,0
725,10,0
725,11,1
725,12,10
725,13,22
725,14,41
725,15,16
725,16,8
725,17,21
725,18,19
725,19,39
725,20,120
725,21,111
725,22,220
725,23,459
725,24,391
725,25,578
726,1,0
726,2,0
726,3,0
726,4,0
726,5,0
726,6,0
726,7,31
726,8,16
726,9,4
726,10,14
726,11,17
726,12,30
726,13,16
726,14,54
726,15,49
726,16,50
726,17,85
726,18,94
726,19,204
726,20,332
726,21,334
726,22,631
726,23,425
726,24,647
726,25,924
727,1,0
727,2,0
727,3,0
727,4,0
727,5,0
727,6,0
727,7,0
727,8,0
727,9,0
727,10,0
727,11,0
727,12,0
727,13,1
727,14,0
727,15,4
727,16,0
727,17,1
727,18,1
727,19,7
727,20,0
727,21,60
727,22,19
727,23,16
727,24,5
727,25,2
